customer_id,age,tenure_years,product_count,avg_balance,has_mortgage,salary_deposit_flag,digital_engagement,branch_visits_last_q,complaints_12m,nps_bucket,promo_exposure,fee_events_12m,rate_sensitivity,card_spend_monthly,quarter,state,wallet_share,next_state,wallet_share_next,age_group,tenure_group
116,56,7.08,1,42070.74903127559,1,1,0.4256135323127175,0,0,0,1,3,0.415902220023271,301.12882959567537,t3,STAY,0.885,STAY,0.9408,51-60,5-10 yrs
117,20,6.62,1,19468.95800944094,1,1,0.1541670962036759,3,0,1,0,4,0.4510846839465763,1287.9808432396608,t3,SPLIT,0.1716,STAY,1.0,18-30,5-10 yrs
118,27,7.17,1,51049.824139512944,0,0,0.9835714793992282,1,0,0,0,2,0.52739467,2024.0696560674,t3,STAY,0.7589,STAY,0.865,18-30,5-10 yrs
119,34,6.96,5,8761.337537429514,0,0,0.4989269014443289,2,0,1,1,4,0.060747514,1241.3392117815667,t3,STAY,0.9289,STAY,0.7616,31-40,5-10 yrs
120,25,4.64,3,21173.521903863537,1,0,0.3990473007483532,5,0,0,1,5,0.6439442634896565,5186.572740523838,t3,SPLIT,0.6353,SPLIT,0.5644,18-30,2-5 yrs
121,47,3.38,3,13895.039520207558,0,0,0.2192594136133956,4,0,0,1,2,0.6959499378079304,2702.1741445714365,t3,STAY,0.952,STAY,1.0,41-50,2-5 yrs
122,62,5.81,5,8259.861689,0,0,0.7172021959466937,4,0,-1,0,4,0.5938131854584258,324.4979610675312,t3,STAY,0.8203,STAY,0.9062,60+,5-10 yrs
123,61,4.59,3,20868.39656,1,1,0.2354450954921235,3,0,1,1,4,0.6181374396943243,1288.2777430257393,t3,STAY,0.9914,STAY,0.9271,60+,2-5 yrs
124,49,1.21,1,88110.07874635667,1,1,0.1569386121904552,1,0,1,0,1,0.693213563,1837.9580913663697,t3,STAY,0.7501,STAY,0.7858,41-50,0-2 yrs
125,75,2.62,4,11133.044620378403,0,1,0.3760811933184451,2,1,0,1,1,0.5472062129984863,876.7827124,t3,STAY,0.8754,STAY,0.8697,60+,2-5 yrs
126,55,4.23,4,19891.26589322237,1,0,0.8044774856709398,0,0,1,1,1,0.9370457232196155,3321.980912414425,t3,STAY,0.8771,STAY,0.8414,51-60,2-5 yrs
127,23,9.1,1,7709.546957,1,1,0.4543131503714229,1,0,1,0,1,0.5006670604189332,2965.9420536514713,t3,STAY,0.8407,STAY,0.9674,18-30,5-10 yrs
128,69,5.82,2,6854.206171710308,0,0,0.3844737420325587,3,0,1,0,1,0.6950735435513223,2552.784634731784,t3,STAY,0.9135,STAY,0.9576,60+,5-10 yrs
129,56,2.98,2,11733.439680144464,1,1,0.8951730036565335,4,0,1,1,2,0.3211189505277284,3476.503200852336,t3,STAY,0.8835,STAY,0.9041,51-60,2-5 yrs
130,60,2.46,5,15367.552586376283,0,1,0.1348540896920044,0,0,1,1,2,0.4732417438581034,6014.426116726257,t3,STAY,0.9546,STAY,0.8559,51-60,2-5 yrs
131,55,10.22,2,15923.217882247449,0,0,0.917269622603384,1,0,1,1,7,0.7217186791760593,3800.861799,t3,STAY,0.9383,STAY,1.0,51-60,10+ yrs
132,55,4.78,1,18382.97030143724,1,0,0.6020185708077688,3,0,0,0,1,0.4667389214559299,3731.213580086199,t3,STAY,0.8936,STAY,0.8949,51-60,2-5 yrs
133,24,0.38,2,5891.900484104807,1,0,0.5164138964586549,0,0,-1,1,0,0.3879141398249637,1777.0442789877984,t3,STAY,0.8715,STAY,0.7684,18-30,0-2 yrs
134,55,4.97,4,13349.617754468914,1,1,0.3995207825601302,2,0,0,0,1,0.5686474024071455,1072.3970967249916,t3,STAY,0.9645,STAY,0.9541,51-60,2-5 yrs
135,71,7.99,6,32905.88442697136,0,1,0.6653959907821828,1,0,0,0,2,0.5085444673577859,11395.96603547424,t3,STAY,0.9641,SPLIT,0.5113,60+,5-10 yrs
136,38,2.41,1,7430.912489543684,1,0,0.310328634,1,0,-1,0,3,0.3144571079275225,2624.0945973821536,t3,SPLIT,0.2109,STAY,0.9053,31-40,2-5 yrs
137,58,5.56,7,16578.85627535674,0,0,0.9058275806871614,4,0,1,1,3,0.4233546764740694,758.7752193438832,t3,STAY,0.8812,STAY,0.8767,51-60,5-10 yrs
138,20,5.88,3,27841.27770441737,0,1,0.7382924676293386,1,0,1,0,2,0.5436524065618435,1685.7034104422075,t3,STAY,0.9133,STAY,0.9296,18-30,5-10 yrs
139,41,2.51,3,11780.32990558675,1,1,1.0,1,0,1,0,2,0.0145869630739289,1320.0491232085471,t3,STAY,0.8504,STAY,0.8656,41-50,2-5 yrs
140,47,10.75,1,28946.93244473347,1,1,0.4044964436713926,2,0,0,1,2,0.5087111818921662,3807.954431031404,t3,STAY,0.8356,STAY,1.0,41-50,10+ yrs
141,83,5.94,2,6523.060694813586,0,1,0.2026104294651329,3,0,0,0,6,0.3189636891206052,1363.8676323307882,t3,STAY,0.793,STAY,0.9146,60+,5-10 yrs
142,32,4.21,4,44835.685754758706,1,0,0.3349951191308681,2,0,1,0,2,0.4479298969216158,451.71610738608945,t3,STAY,0.8807,STAY,0.9755,31-40,2-5 yrs
143,36,4.8,5,29514.607417697825,1,1,1.0,3,1,0,1,2,0.2458490274032715,3061.897107,t3,STAY,0.8504,STAY,0.8354,31-40,2-5 yrs
144,45,2.18,6,23029.52397465489,1,0,0.6767472987891826,3,0,-1,1,0,0.4279865555617043,1118.3344831996906,t3,STAY,0.9655,STAY,1.0,41-50,2-5 yrs
145,84,2.11,4,54168.47743231204,1,0,0.6227718436448033,3,0,1,1,1,0.8593331327680516,226.75617820804325,t3,STAY,0.7881,STAY,0.8745,60+,2-5 yrs
146,75,3.96,1,16924.554113875187,0,0,0.4645687180315697,0,0,1,0,3,0.2960106678952371,4087.161998815934,t3,STAY,0.8371,STAY,0.8414,60+,2-5 yrs
147,20,4.12,3,13436.29773563058,0,0,0.9098777650097448,0,0,0,0,1,0.3663582555787241,554.9839908778862,t3,STAY,0.9094,STAY,0.8536,18-30,2-5 yrs
148,33,4.6,6,66041.28972384971,1,0,0.3223573272669336,2,0,0,0,0,0.4246694540672224,742.4125263256346,t3,STAY,0.814,STAY,0.7991,31-40,2-5 yrs
149,73,11.29,5,96048.89289480892,1,0,0.5597255179709549,3,0,0,1,0,0.073080325,1943.4102019716915,t3,STAY,0.976,STAY,0.9238,60+,10+ yrs
150,21,7.74,5,12647.942530356622,0,0,0.7240408481661267,3,0,1,1,3,0.1506105236080882,2051.3180396096177,t3,STAY,0.7894,STAY,0.7886,18-30,5-10 yrs
151,75,1.38,4,20110.662183873163,0,0,0.8997402266697035,2,0,0,1,1,0.6080871175629278,1109.2559793448722,t3,STAY,0.9438,STAY,0.8855,60+,0-2 yrs
152,36,10.09,4,50819.42968769322,1,0,0.6197868120296148,2,0,0,0,3,0.3793517137395066,2511.4784741879153,t3,STAY,1.0,STAY,0.8554,31-40,10+ yrs
153,79,3.94,7,20691.618596734825,1,0,0.9337354417976668,2,0,0,1,2,0.8572768885227999,3843.7387730184655,t3,STAY,0.9564,STAY,0.7923,60+,2-5 yrs
154,37,8.18,5,35442.63691459232,0,0,0.2688597707275329,1,0,1,0,0,0.3101042362508614,789.6012924034496,t3,STAY,0.9315,STAY,0.9658,31-40,5-10 yrs
155,47,4.15,5,41123.000959171855,0,1,0.4362294498923039,3,0,-1,1,1,0.8693769398305826,1929.6792054900832,t3,STAY,0.8658,SPLIT,0.2493,41-50,2-5 yrs
156,62,5.71,3,14046.890584464116,1,0,0.932608958294874,2,0,1,0,3,0.1470096687599179,2033.1086225470583,t3,STAY,0.8203,STAY,0.8779,60+,5-10 yrs
157,26,2.3,4,30804.613007580538,0,1,0.5514491621315252,0,0,-1,0,2,0.464984405808413,5306.100976683179,t3,STAY,0.8821,STAY,0.9309,18-30,2-5 yrs
158,55,6.49,5,21917.61311496004,0,0,0.9256262714676836,1,0,0,0,3,0.3175006346413501,2185.873965002297,t3,STAY,0.8294,SPLIT,0.3414,51-60,5-10 yrs
159,51,8.72,7,8320.728792945756,0,0,0.5106970964207734,3,0,1,1,1,0.6501432176778359,343.4181453196037,t3,STAY,0.9881,STAY,0.9424,51-60,5-10 yrs
160,70,1.6,6,9979.39636350276,0,1,0.6910576872639995,1,0,1,1,1,0.365721199,14391.90168575402,t3,STAY,0.906,STAY,0.7777,60+,0-2 yrs
161,84,8.8,5,13069.890916466027,1,0,0.2027816497845509,2,0,1,1,3,0.3888499367991425,1987.688549933566,t3,STAY,0.7915,STAY,0.8728,60+,5-10 yrs
162,62,3.37,6,46296.23321152118,0,0,0.9042068341163176,0,1,0,1,5,0.4764761528287819,2260.7435192599196,t3,STAY,0.8095,STAY,1.0,60+,2-5 yrs
163,45,13.35,1,47528.58173749155,0,0,0.6652663929118039,1,0,1,1,3,1.0,1630.348142750844,t3,STAY,0.7686,STAY,1.0,41-50,10+ yrs
164,45,8.26,2,40132.041521061874,1,1,0.2026927464189942,2,0,0,0,3,0.7734733194761299,2293.2699297073823,t3,STAY,0.8197,SPLIT,0.3059,41-50,5-10 yrs
165,46,7.45,2,31322.39333118192,1,1,0.5633780021010975,2,0,-1,1,0,0.4038484908521273,2630.208623083104,t3,STAY,0.7851,STAY,0.979,41-50,5-10 yrs
166,72,4.82,5,30646.110895418773,1,1,0.3508082923589398,1,0,0,0,2,0.3044088979441399,3592.936570311911,t3,STAY,0.9678,STAY,0.8749,60+,2-5 yrs
167,39,19.4,6,27502.944747356098,0,0,1.0,0,0,-1,0,3,0.320012767,1558.8367905833502,t3,STAY,0.7699,STAY,0.8854,31-40,10+ yrs
168,29,3.96,2,30518.173705459885,1,0,0.4383125936410453,2,0,0,1,4,0.2751367831551007,208.59393836328397,t3,STAY,0.9433,STAY,0.8925,18-30,2-5 yrs
169,40,2.67,2,32218.30560121123,1,1,0.1373038029719503,3,0,0,1,3,0.7026591897860758,1204.6050014613636,t3,STAY,0.8871,SPLIT,0.5537,31-40,2-5 yrs
170,19,3.45,4,7161.410712393842,1,0,0.9331247658270376,1,0,0,0,1,0.3481470934591588,1473.6903349363229,t3,STAY,0.9178,STAY,0.8331,18-30,2-5 yrs
171,25,9.63,7,11705.36172894518,0,1,0.8718008037259896,1,0,0,1,1,0.7383605924956849,961.8994842490592,t3,STAY,0.8503,STAY,0.8918,18-30,5-10 yrs
172,24,5.65,1,9670.765042982774,0,0,0.5174860475949637,2,1,1,1,4,0.7367248117335176,671.4706965835886,t3,STAY,1.0,STAY,0.9131,18-30,5-10 yrs
173,69,5.15,7,53408.00959537003,1,0,0.5595831776965391,2,0,0,1,3,0.4657364305901678,1157.6458795182446,t3,STAY,0.8933,STAY,0.9023,60+,5-10 yrs
174,66,4.0,2,82725.24404548624,0,1,0.7207949458006769,0,0,-1,1,2,0.1994654330445348,3850.503702,t3,STAY,0.9001,STAY,0.9941,60+,2-5 yrs
175,64,4.99,2,3884.5470387821256,0,0,0.7338822088205593,2,0,1,1,0,0.6527138211821073,2364.816774691438,t3,STAY,1.0,SPLIT,0.4116,60+,2-5 yrs
176,48,3.82,5,77022.40938721677,0,0,0.4864798814766954,1,0,1,1,1,0.2462017274844459,526.7125963376022,t3,STAY,0.932,SPLIT,0.381,41-50,2-5 yrs
177,66,7.86,6,23608.8542048888,1,0,0.6720715215264215,1,0,-1,1,2,0.4991770391078258,367.5203516850733,t3,STAY,0.8088,STAY,0.766,60+,5-10 yrs
178,28,4.54,7,49522.176351222115,0,0,0.8482540057695734,1,0,0,0,0,0.799870177,363.1165167,t3,STAY,0.9512,STAY,0.8951,18-30,2-5 yrs
179,78,3.5,1,33030.07284058048,0,0,0.1641132634457776,4,0,0,0,1,0.0126242152870029,2212.921095760834,t3,STAY,0.9435,STAY,1.0,60+,2-5 yrs
180,51,9.17,1,69725.12762365842,1,1,0.2562616696183751,1,0,1,0,2,0.4424716609487028,457.02622351716946,t3,STAY,0.8163,STAY,1.0,51-60,5-10 yrs
181,80,2.73,4,26050.544437781024,1,0,0.3958289860530533,2,0,1,0,4,0.368479465917375,1640.1261949359414,t3,STAY,0.8318,STAY,0.8901,60+,2-5 yrs
182,28,5.7,4,7400.008538,0,1,0.3508799362556014,3,0,1,0,2,0.4053242508332502,3186.1994750613967,t3,STAY,0.8401,STAY,0.8877,18-30,5-10 yrs
183,51,1.2,2,20240.88996386533,1,0,1.0,2,0,-1,0,1,0.2147968922034599,2528.1445822859505,t3,LEAVE,0.0274,STAY,0.893,51-60,0-2 yrs
184,64,1.98,5,33273.77529031513,1,0,0.2307555422497473,1,0,-1,0,3,0.9149100577455712,1294.9478480882788,t3,SPLIT,0.5816,STAY,0.9128,60+,0-2 yrs
185,51,4.23,2,18531.571401233356,0,1,0.8516947947958491,2,0,1,0,1,0.5325125926159358,7164.643842128084,t3,STAY,0.7779,STAY,0.817,51-60,2-5 yrs
186,47,3.77,7,37278.99751411388,1,1,0.183820800240629,1,0,0,1,2,0.089400505,1019.134735487431,t3,STAY,0.8591,STAY,0.9399,41-50,2-5 yrs
187,29,3.77,2,20898.69695,0,0,0.3712470277682475,3,1,-1,1,2,0.5734575142432705,1991.1905626606092,t3,STAY,0.8326,LEAVE,0.0534,18-30,2-5 yrs
188,43,8.31,5,13678.66426,1,0,0.7611302362149199,1,0,0,0,3,0.7250765304543274,1248.3201349024152,t3,STAY,0.8858,SPLIT,0.6878,41-50,5-10 yrs
189,33,8.59,4,9239.262019,0,1,0.926579284519466,0,0,1,1,1,0.4845478379563221,1475.5797765650775,t3,STAY,0.7639,STAY,0.9614,31-40,5-10 yrs
190,38,6.37,1,16099.567608118796,0,0,0.2320950172142224,1,1,0,1,0,0.825622597,3690.666258315327,t3,STAY,0.966,STAY,1.0,31-40,5-10 yrs
191,63,2.62,5,25943.005631537817,0,1,0.7268682293789874,1,0,0,1,0,0.081964015,3154.0703135930607,t3,STAY,0.921,STAY,0.8495,60+,2-5 yrs
192,60,4.96,2,4593.908917255363,1,0,0.1122013370031885,0,1,0,1,3,0.7274093279950751,343.86526607282406,t3,SPLIT,0.3666,SPLIT,0.4437,51-60,2-5 yrs
193,58,14.41,4,11800.991961187892,1,1,0.2562510640790447,2,0,0,1,2,0.4488690572361528,697.9661144049837,t3,STAY,0.9009,STAY,0.9392,51-60,10+ yrs
194,42,18.33,5,4458.850891539983,1,1,0.8341878270420687,4,0,1,0,2,0.3200407780751477,3707.313907144973,t3,STAY,0.9585,STAY,0.8002,41-50,10+ yrs
195,82,9.22,1,13444.698137789548,1,0,1.0,3,0,0,1,5,0.6580438653900912,541.6757107936019,t3,STAY,0.8353,STAY,0.9539,60+,5-10 yrs
196,23,2.7,2,57402.99665222932,1,0,0.9454364942589076,3,0,1,0,0,0.6538254072040052,705.8160967860036,t3,STAY,0.8886,STAY,0.8184,18-30,2-5 yrs
197,40,4.99,3,8527.972269,0,0,0.952056311643374,0,0,-1,1,5,0.8027400841458532,2398.713816857908,t3,STAY,0.8952,STAY,0.906,31-40,2-5 yrs
198,25,6.12,7,38658.72593920199,1,1,0.6492878098405106,0,0,1,0,2,0.7931121990091132,4219.4309906412645,t3,STAY,0.9523,STAY,1.0,18-30,5-10 yrs
199,40,5.58,2,215143.40867587397,1,0,0.4366222784002389,2,0,0,1,0,0.5141176609397595,3768.319832374496,t3,STAY,1.0,STAY,0.8325,31-40,5-10 yrs
200,82,9.77,7,70462.11757399619,0,1,1.0,6,0,0,1,2,0.1774560677558681,412.6296575792757,t3,STAY,0.8826,STAY,0.7971,60+,5-10 yrs
201,42,8.1,4,24509.368331292582,1,1,0.6668523932668762,0,0,0,0,2,0.1350331493510791,1377.214047823325,t3,STAY,0.9643,STAY,0.8129,41-50,5-10 yrs
202,78,2.6,7,43771.90992164363,1,1,0.4001688860184867,3,1,0,0,2,0.1542388021973705,1248.759825483047,t3,STAY,0.9094,STAY,0.8626,60+,2-5 yrs
203,51,3.55,6,7363.228408823143,0,0,0.1895231437377871,3,0,1,0,2,0.4124815695461973,1024.259203,t3,STAY,0.8106,STAY,0.9668,51-60,2-5 yrs
204,64,9.2,3,6255.824803463535,1,0,0.415427595,4,1,1,0,5,0.548830633,426.10272801806445,t3,STAY,0.8514,STAY,0.8655,60+,5-10 yrs
205,48,11.5,4,22538.00979842515,1,1,0.5574496478880652,1,0,-1,1,4,0.6098703710815248,6021.992903820866,t3,STAY,0.9303,STAY,0.8993,41-50,10+ yrs
206,35,6.17,6,30299.55941930442,1,0,0.4846987649891405,2,0,0,1,1,0.6146713566421341,1586.656733747231,t3,STAY,0.9129,STAY,0.8644,31-40,5-10 yrs
207,69,12.31,1,52866.409094794195,0,0,0.8686635506706801,3,1,-1,0,0,0.3348523935561949,730.3152805314553,t3,LEAVE,0.121,SPLIT,0.4527,60+,10+ yrs
208,82,5.76,5,13974.510727822715,1,1,0.2278914940517092,0,1,-1,0,5,0.7738456266896818,2428.7612540962887,t3,SPLIT,0.5226,STAY,0.7506,60+,5-10 yrs
209,35,2.92,4,25712.08483719307,0,0,0.605021214,3,0,0,1,0,0.821371992,1509.3046471641564,t3,STAY,0.7938,STAY,0.8065,31-40,2-5 yrs
210,70,7.68,1,25016.458950365217,1,0,0.087829544,2,0,0,1,1,0.2970517160540482,3740.2939140696494,t3,SPLIT,0.6192,STAY,0.9114,60+,5-10 yrs
211,35,22.87,7,19828.68123036895,1,1,0.3691016414451917,1,0,1,1,2,0.4782201135320124,1130.0323771099431,t3,STAY,0.9589,STAY,0.9867,31-40,10+ yrs
212,66,2.19,2,20785.69105882288,0,1,1.0,2,0,1,0,0,0.6358570005170433,1188.9350525024622,t3,STAY,0.858,STAY,0.8203,60+,2-5 yrs
213,70,12.05,7,11117.062818506189,1,1,0.3326488248522656,1,0,0,1,2,0.790848442,1802.823291909111,t3,STAY,0.948,STAY,0.9,60+,10+ yrs
214,48,7.43,2,27550.22349000287,0,0,0.7574958004212075,1,1,-1,0,4,0.619705021,3277.915564,t3,LEAVE,0.1229,LEAVE,0.0341,41-50,5-10 yrs
215,67,3.41,4,25746.13979952425,1,1,0.1750409367460574,1,0,1,0,2,0.379830517989474,730.3551556330808,t3,STAY,0.9972,STAY,0.9322,60+,2-5 yrs
216,36,1.23,3,15490.629740538354,1,1,0.3904832168363319,1,0,-1,1,3,0.2941401332934075,501.05290810450816,t3,STAY,0.8225,STAY,0.8474,31-40,0-2 yrs
217,23,0.85,7,37519.62516576729,1,1,0.5795818168728225,1,0,0,1,2,0.2830798624612397,2799.360602778682,t3,STAY,0.8883,STAY,0.7675,18-30,0-2 yrs
218,24,3.76,7,50124.50407256874,1,1,0.9057710806531298,4,0,0,1,3,0.4477932189470527,2279.267162728324,t3,SPLIT,0.5565,STAY,0.9298,18-30,2-5 yrs
219,47,6.74,6,37869.48936,0,1,0.7230932490429786,2,0,0,0,1,0.3967773002326067,1853.594722681471,t3,STAY,0.7657,STAY,0.927,41-50,5-10 yrs
220,78,8.82,6,9566.716708804606,1,1,0.630187096,0,0,0,1,2,0.2428881973397591,1908.6768216399896,t3,STAY,0.9758,STAY,0.9509,60+,5-10 yrs
221,26,9.99,6,23854.224618693785,1,1,0.2657927801369895,1,0,0,0,2,0.6425697400438786,1821.258604758334,t3,STAY,0.9485,STAY,0.9455,18-30,5-10 yrs
222,48,6.39,3,10623.828721178565,0,0,0.5357032748388817,1,0,-1,1,1,0.4299176748028386,5972.309299926659,t3,STAY,0.8214,STAY,0.9292,41-50,5-10 yrs
223,65,5.81,7,23795.31037174154,0,1,0.5863539931768916,1,1,1,0,2,0.587352039,2140.9648437069495,t3,STAY,0.9563,STAY,1.0,60+,5-10 yrs
224,31,4.32,4,10656.98305712175,1,0,0.5448236264992752,1,0,0,1,3,0.2399644180500348,1488.7140103468903,t3,STAY,0.9602,STAY,0.8653,31-40,2-5 yrs
225,66,6.83,3,61189.48682776482,1,1,0.9329038483268466,3,0,1,0,1,0.7019507037470365,698.0055119126274,t3,STAY,0.9244,STAY,0.8679,60+,5-10 yrs
226,38,3.45,2,41219.436146054606,1,0,0.2863864990410897,1,0,0,0,2,0.6660537466846559,1255.8974303627688,t3,STAY,0.9823,STAY,0.8243,31-40,2-5 yrs
227,72,2.28,5,55403.134151885955,0,0,0.2328890737935343,0,0,-1,1,3,0.7311388726561153,2925.933985749891,t3,STAY,0.961,STAY,1.0,60+,2-5 yrs
228,56,5.59,2,51091.71715515058,1,0,0.5612390544165483,2,1,0,0,2,0.475916681919822,3462.1990224717542,t3,STAY,0.7902,STAY,0.9582,51-60,5-10 yrs
229,54,8.43,5,17738.9884,0,1,0.7778150316078656,4,0,1,1,2,0.4526240094463375,476.4517271444222,t3,STAY,0.8559,STAY,0.8467,51-60,5-10 yrs
230,29,1.93,1,15670.138990821051,0,1,0.7616055997750084,3,0,0,1,2,0.6252165243569385,3945.585348967236,t3,STAY,0.8844,STAY,0.871,18-30,0-2 yrs
231,49,3.76,5,88732.28333006891,0,0,0.8768232493762581,1,0,-1,1,4,0.7588550873012168,1593.9111162428562,t3,STAY,0.8409,STAY,0.8776,41-50,2-5 yrs
232,75,5.47,5,19300.847384505498,0,0,0.9785102206972592,3,0,1,1,2,0.4951059843337088,14770.345723276596,t3,STAY,0.94,STAY,0.8799,60+,5-10 yrs
233,19,5.4,4,7452.728500656927,0,1,0.3807814163161666,3,0,0,0,2,0.1871729338246284,5312.816438919511,t3,STAY,0.7645,STAY,0.804,18-30,5-10 yrs
234,68,7.31,5,49314.49765750883,1,0,0.2651608934087407,1,0,0,1,4,0.408781198499319,1504.3069690483458,t3,STAY,0.819,STAY,0.9645,60+,5-10 yrs
235,51,14.18,7,24711.414332850552,1,0,0.9289935268948636,2,1,-1,1,2,0.7704096164196327,618.6338003703497,t3,STAY,0.9447,STAY,0.8689,51-60,10+ yrs
236,66,0.86,6,73479.02712052154,1,0,0.5099709703654992,3,0,-1,1,3,0.6542443253432914,698.2424783243549,t3,STAY,0.93,STAY,0.8004,60+,0-2 yrs
237,62,14.54,4,26752.30033302055,1,1,0.5261956356967148,4,0,0,0,2,0.5616525967582521,1089.7127383528475,t3,STAY,0.9824,STAY,0.8338,60+,10+ yrs
238,46,13.83,7,21676.82096015848,0,0,0.7162500035058432,2,0,0,1,0,0.4147426871493658,8864.052579058538,t3,STAY,1.0,STAY,0.8829,41-50,10+ yrs
239,38,8.9,7,74674.70159447526,0,0,0.6702108530149845,0,0,0,0,3,0.841390462,1329.9410873621468,t3,STAY,0.9138,LEAVE,0.0213,31-40,5-10 yrs
240,60,6.1,2,6433.197190936877,1,1,1.0,3,0,1,1,2,0.2933394639671473,2131.9887724012733,t3,STAY,0.865,STAY,0.7537,51-60,5-10 yrs
241,27,3.49,3,13790.154249324776,1,0,0.738135502,1,0,0,1,5,0.503621415,1540.028451891627,t3,STAY,0.8233,STAY,0.8718,18-30,2-5 yrs
242,57,8.84,6,10830.37128606451,0,1,0.2200838067250743,0,0,0,1,3,0.596345273,1467.7333893211944,t3,STAY,0.8841,STAY,0.9388,51-60,5-10 yrs
243,24,6.29,4,3804.486005266818,0,1,1.0,2,0,1,1,0,0.5859607630439516,1200.0696931237767,t3,STAY,0.8783,STAY,0.881,18-30,5-10 yrs
244,61,4.38,1,44291.193432098335,0,0,0.8682555939261692,0,1,0,1,1,0.3417043210142939,6517.166684198812,t3,STAY,0.8414,STAY,0.8948,60+,2-5 yrs
245,60,8.71,4,14101.90634236682,1,0,0.6014938208900489,1,0,1,1,0,0.6660095343005407,3804.893640167304,t3,STAY,0.8078,STAY,0.8575,51-60,5-10 yrs
246,23,9.58,3,45446.65199051304,0,0,0.7889718742252144,2,0,0,0,2,0.6196058572772689,483.6145890746717,t3,STAY,0.8783,STAY,0.8149,18-30,5-10 yrs
247,68,11.45,6,30069.57652732552,0,0,0.5035215155495886,1,0,0,1,0,0.5370218692297883,394.2393259479661,t3,STAY,0.9828,STAY,0.9312,60+,10+ yrs
248,45,3.24,4,35800.386674786336,0,1,0.8046780815734398,0,0,1,0,4,0.5857734496898034,3632.1056761000423,t3,STAY,0.7935,STAY,0.9076,41-50,2-5 yrs
249,70,10.62,1,15301.10635158693,0,1,0.312053195,4,0,0,1,1,0.3930441070925814,4612.030517508827,t3,STAY,0.8005,STAY,0.8713,60+,10+ yrs
250,20,4.43,1,11951.373461977766,1,1,0.5206843288463647,4,1,0,0,2,0.8718776332500651,761.8246735028152,t3,STAY,1.0,STAY,0.7774,18-30,2-5 yrs
251,30,6.11,3,23666.33138,0,0,0.4275491073673923,6,1,1,1,3,0.7714164340992622,1188.727651104997,t3,STAY,0.8307,STAY,0.9416,18-30,5-10 yrs
252,51,6.84,2,45951.16801158589,0,1,0.7410597990052289,2,0,0,0,3,0.369421343,4718.033555619292,t3,SPLIT,0.0169,STAY,0.8682,51-60,5-10 yrs
253,30,10.14,7,21156.32926,0,1,0.6142881103009856,2,0,0,0,4,0.4683615004728958,3118.213025502135,t3,STAY,0.9503,STAY,0.848,18-30,10+ yrs
254,40,8.2,2,12562.242183623051,1,1,0.1903492485352015,2,0,1,0,2,0.7314108236625052,1762.1125136991684,t3,STAY,0.9265,STAY,0.9287,31-40,5-10 yrs
255,62,4.33,5,8440.404617317117,1,0,0.6777622103155895,1,0,1,0,2,0.6346562401431544,2944.941084367789,t3,STAY,0.8926,STAY,0.8995,60+,2-5 yrs
256,27,0.96,1,25934.526054487364,0,1,0.1898299098264064,3,0,0,0,2,0.5279363987613036,1409.3824188255912,t3,STAY,0.8611,STAY,0.9521,18-30,0-2 yrs
257,63,7.26,4,14139.760083092802,1,0,0.7684554152419052,2,0,0,1,3,0.3061330601870606,1226.294949194099,t3,STAY,0.8402,STAY,0.9052,60+,5-10 yrs
258,24,5.96,7,20797.90480502716,0,1,0.7705392272011445,2,0,-1,0,0,0.3266440259677272,4615.849330829518,t3,STAY,0.923,STAY,0.9854,18-30,5-10 yrs
259,29,2.17,5,18196.36220428632,1,1,0.3261634129836793,2,0,1,1,1,0.5210447129748036,973.1817631434304,t3,STAY,0.9473,STAY,0.9406,18-30,2-5 yrs
260,57,6.39,3,15435.961372922517,0,1,0.1697494987494547,1,1,1,0,1,0.8404448076623575,1160.6278733152112,t3,STAY,0.8948,STAY,0.9298,51-60,5-10 yrs
261,71,5.43,6,27862.663578807147,0,0,0.7533801141854882,3,0,0,1,5,0.7396876677413131,8165.135644799058,t3,STAY,0.9062,STAY,0.8103,60+,5-10 yrs
262,29,11.39,4,34324.108820579626,0,1,0.8401443928360979,1,0,-1,1,1,0.6323391320744587,817.4553222272655,t3,STAY,0.9294,STAY,0.7859,18-30,10+ yrs
263,38,15.1,2,106109.10707250792,0,1,0.3621730105433649,0,0,1,1,3,0.6561088935670374,7937.082545864676,t3,SPLIT,0.3195,SPLIT,0.4492,31-40,10+ yrs
264,79,9.44,7,40391.48085,1,1,0.6159004815027845,1,0,0,0,3,0.048918232,2078.1108652462344,t3,STAY,0.8314,STAY,0.9587,60+,5-10 yrs
265,84,5.23,7,78821.87694963325,1,1,0.5028412840223528,0,0,1,1,2,0.5691732801306892,1780.6919515826442,t3,STAY,0.7613,STAY,0.9411,60+,5-10 yrs
266,56,5.73,4,11442.84248316448,1,1,1.0,3,0,0,1,1,0.5673426306714482,2834.263026,t3,STAY,0.7893,STAY,1.0,51-60,5-10 yrs
267,47,3.16,1,6119.552080813765,0,0,0.5522189679892008,2,1,0,0,2,0.2126674455251161,3772.201068430816,t3,STAY,1.0,SPLIT,0.3277,41-50,2-5 yrs
268,41,3.58,3,21773.649854745698,1,0,0.6397661018602885,2,1,0,1,4,0.9533214156776296,6045.7484711267125,t3,STAY,0.8563,STAY,1.0,41-50,2-5 yrs
269,59,5.05,4,43757.652698814,0,1,1.0,1,0,1,1,1,0.600276334,1448.8836319119546,t3,STAY,0.9211,STAY,0.872,51-60,5-10 yrs
