customer_id,age,tenure_years,product_count,avg_balance,has_mortgage,salary_deposit_flag,digital_engagement,branch_visits_last_q,complaints_12m,nps_bucket,promo_exposure,fee_events_12m,rate_sensitivity,card_spend_monthly,quarter,state,wallet_share,next_state,wallet_share_next,age_group,tenure_group,balance_category,product_engagement,risk_score,wallet_share_delta,state_changed,life_stage,value_segment,digital_adoption,quarter_numeric
785,50,7.91,7,10125.834887739662,0,0,0.3682019578574312,2,0,-1,0,2,0.5345269424338429,1213.6508043845913,t1,STAY,0.7973,STAY,0.9847,41-50,5-10y,Low,26.91046058735723,0.6672634712169214,0.1874,0,Mature,Medium,None,1
3760,55,10.14,3,10001.959917211125,1,1,0.7000894041381491,1,1,1,1,5,0.7249154467236264,33311.82211758789,t3,STAY,1.0,STAY,0.9964,51-60,10+y,Low,28.410026821241445,1.6624577233618132,-0.0036000000000000476,0,Mature,Medium,None,3
2668,82,1.18,6,14592.225911728572,0,0,0.3564927308766795,2,0,1,1,1,0.4347355854500496,3419.007235264141,t1,STAY,0.8336,STAY,0.8602,60+,0-2y,Medium,26.506947819263004,0.4173677927250248,0.026599999999999957,0,Senior,Medium,None,1
3283,82,3.47,1,26299.996217051867,0,0,0.6378979930433637,3,0,-1,0,1,0.2645978893138033,1595.4020767070629,t1,STAY,0.9009,STAY,0.9588,60+,2-5y,High,21.59136939791301,0.3322989446569017,0.05789999999999995,0,Senior,Medium,None,1
4763,24,14.15,2,23524.815232035508,0,1,0.8572829283396617,0,0,-1,1,2,0.4343375439662668,1166.8498275040213,t0,STAY,0.8931,STAY,0.8005,18-30,10+y,High,31.0571848785019,0.6171687719831334,-0.09260000000000002,0,Young,Medium,None,0
3170,58,3.38,5,8953.956371087432,1,1,0.6452874960540488,2,1,1,1,3,0.7182403153467243,744.8015884843267,t3,STAY,0.8722,STAY,0.8434,51-60,2-5y,Low,26.193586248816214,1.2591201576733622,-0.028799999999999937,0,Mature,Medium,None,3
2454,49,3.99,6,94176.27104490373,0,0,1.0,1,0,0,0,1,0.2383223434109277,2636.069086067196,t3,STAY,1.0,STAY,0.8295,41-50,2-5y,VeryHigh,29.7,0.3191611717054639,-0.17049999999999998,0,Mature,High,None,3
3606,27,4.24,7,64241.66339732555,0,1,0.5637331117599315,2,0,0,0,1,0.7504202928803991,2561.686636681206,t0,STAY,0.9106,STAY,0.8876,18-30,2-5y,VeryHigh,26.96911993352798,0.5752101464401995,-0.02300000000000002,0,Young,High,None,0
2020,48,10.75,2,67045.09210419703,1,0,0.6962496456337525,4,0,-1,0,4,0.2602730864052828,1244.4889212399517,t0,STAY,0.9494,STAY,0.8854,41-50,10+y,VeryHigh,19.008874893690127,0.9301365432026414,-0.06400000000000006,0,Family,Medium,None,0
4672,64,2.3,4,28397.23927491525,1,1,0.545458617,0,0,-1,0,1,0.8361890937278811,7186.101200344909,t0,STAY,0.898,STAY,0.9188,60+,2-5y,High,31.7636375851,0.6180945468639405,0.02079999999999993,0,Mature,Medium,None,0
1663,30,3.27,7,67959.30059001253,1,0,0.3445350599874319,2,0,1,0,2,0.2771469643659854,8032.384761460478,t2,SPLIT,0.5816,STAY,0.8219,18-30,2-5y,VeryHigh,26.90336051799623,0.5385734821829927,0.24029999999999996,1,Family,High,None,2
3734,80,5.2,4,12906.91627906517,1,1,0.186325631198584,4,0,0,1,3,0.264989951593775,872.9152124281528,t2,STAY,0.9859,STAY,1.0,60+,5-10y,Low,19.655897689359577,0.7324949757968876,0.014100000000000001,0,Senior,Medium,None,2
2266,24,13.09,1,71202.07288619062,1,0,0.8302424628875009,2,0,-1,1,2,0.2859981231932282,1700.9387859052213,t3,SPLIT,0.5801,SPLIT,0.8531,18-30,10+y,VeryHigh,24.649072738866252,0.5429990615966142,0.273,0,Young,Medium,None,3
3889,27,0.7,6,13915.600853106298,1,0,0.2497406129813492,3,0,-1,0,3,0.660920334,1250.1384235502326,t1,STAY,0.8235,STAY,0.9197,18-30,0-2y,Medium,23.474922183894407,0.9304601670000001,0.09619999999999995,0,Young,Medium,None,1
3096,68,5.65,7,18344.254413298895,1,0,0.216708217555207,1,0,1,1,2,0.5025340714543406,1361.8011526743323,t1,STAY,0.761,STAY,0.932,60+,5-10y,Medium,29.865012465266563,0.6512670357271704,0.17100000000000004,0,Senior,Medium,None,1
399,36,2.39,5,21961.018359456208,1,1,0.086100589,1,0,0,0,2,0.5625945971768963,2321.5044266757977,t3,STAY,0.8105,STAY,0.8974,31-40,2-5y,Medium,29.0258301767,0.6812972985884482,0.08689999999999998,0,Family,Medium,None,3
3481,71,5.12,2,19806.68942102631,1,0,0.098114431,2,0,-1,0,0,0.3735590794137962,18999.489523685617,t1,STAY,0.9761,STAY,0.9165,60+,5-10y,Medium,24.8294343293,0.1867795397068981,-0.059599999999999986,0,Senior,Medium,None,1
3408,60,5.92,1,26844.5842,0,1,0.6149351428655242,2,0,-1,1,3,0.7176124253349228,2880.9471092708955,t2,STAY,0.9695,SPLIT,0.4543,51-60,5-10y,High,24.58448054285966,0.9588062126674615,-0.5152000000000001,1,Mature,Medium,None,2
2487,34,6.68,2,34366.239551458704,1,1,0.3818236783881266,4,0,1,0,4,0.4382609623405298,4508.813913557918,t1,STAY,0.9138,STAY,0.9651,31-40,5-10y,High,18.914547103516437,1.019130481170265,0.05130000000000001,0,Family,Medium,None,1
1431,49,2.8,2,15412.251981831032,1,1,0.6131956174526982,5,0,-1,0,4,0.2048273068143234,828.2909873854585,t2,STAY,1.0,STAY,0.8739,41-50,2-5y,Medium,15.983958685235809,0.9024136534071617,-0.1261,0,Family,Medium,None,2
4062,19,2.79,3,229177.5132,1,1,0.6560542742087802,2,0,1,0,0,0.6171042462282836,188.17007048074507,t1,STAY,0.9804,STAY,1.0,18-30,2-5y,VeryHigh,25.396816282262634,0.3085521231141418,0.01959999999999995,0,Young,High,None,1
4117,19,7.28,6,30336.43128853623,1,1,0.3373709156969598,1,0,1,1,2,0.4247001137018979,2806.2022770395165,t1,STAY,0.8045,STAY,0.8509,18-30,5-10y,High,29.50121127470909,0.612350056850949,0.0464,0,Young,Medium,None,1
2521,47,3.13,1,11770.623818689206,0,1,0.8307835138846424,5,2,1,0,2,0.3828098564508959,638.0739894947615,t0,STAY,0.9497,STAY,0.8491,41-50,2-5y,Low,15.649235054165393,1.191404928225448,-0.10060000000000002,0,Mature,Low,None,0
2140,44,2.07,6,56892.06913586616,0,0,0.3247927656103825,0,0,-1,0,1,0.1846400629552949,1039.6253029761926,t1,SPLIT,0.37,STAY,0.9016,41-50,2-5y,VeryHigh,32.497437829683115,0.29232003147764746,0.5316,1,Mature,High,None,1
4894,21,1.36,5,38954.41510392217,0,1,0.4026379536007695,3,0,-1,1,3,0.4263979633345993,7885.771207232688,t1,STAY,0.8843,STAY,0.992,18-30,0-2y,High,23.12079138608023,0.8131989816672998,0.10770000000000002,0,Young,Medium,None,1
1461,70,2.32,3,42329.524596183874,0,0,0.4770094195467897,2,1,-1,0,2,0.4759877012138214,865.1154174840027,t0,STAY,0.9575,LEAVE,0.0381,60+,2-5y,VeryHigh,25.343102825864037,0.9379938506069107,-0.9194,1,Senior,Medium,None,0
4380,80,4.37,1,19456.170898238062,1,0,0.5205277294148012,3,0,1,1,1,0.7902260712683808,744.4568617034993,t3,STAY,0.8538,STAY,0.9261,60+,2-5y,Medium,21.55615831882444,0.5951130356341905,0.07230000000000003,0,Senior,Low,None,3
1624,19,3.72,5,19023.955358024898,1,1,0.7405615926713998,3,0,1,1,4,0.2960637141210458,2885.0687679582725,t1,STAY,0.9355,STAY,0.823,18-30,2-5y,Medium,23.22216847780142,0.948031857060523,-0.11250000000000004,0,Young,Medium,None,1
2359,59,3.71,4,27991.990860976985,0,0,0.6399201422649615,2,1,0,0,5,0.8655765286006694,3387.0249155863685,t0,STAY,0.9406,STAY,0.8724,51-60,2-5y,High,25.79197604267949,1.7327882643003347,-0.06820000000000004,0,Mature,Medium,None,0
1180,19,5.37,2,15005.716331348238,1,0,0.7840745495213698,4,1,-1,1,3,0.5397639462822224,1453.083917332776,t2,SPLIT,0.5904,STAY,0.8978,18-30,5-10y,Medium,19.03522236485641,1.1698819731411114,0.3074,1,Young,Medium,None,2
1910,80,3.9,7,14182.727573935748,1,0,0.3458436672671852,2,0,0,1,4,0.022916861401265,1002.4628710845936,t2,STAY,0.8312,STAY,0.9263,60+,2-5y,Medium,26.903753100180154,0.8114584307006325,0.09509999999999996,0,Senior,Medium,None,2
3484,33,5.77,6,43061.76083278347,0,0,0.7097373137265244,1,0,1,0,0,0.4603273721000588,420.26546935337655,t3,STAY,1.0,STAY,0.8861,31-40,5-10y,VeryHigh,29.61292119411796,0.2301636860500294,-0.1139,0,Mature,Medium,None,3
1439,39,9.26,2,16351.392752326452,0,0,0.7678263864149747,1,0,-1,1,4,0.8031244007424605,1021.2424776590829,t3,STAY,0.8864,STAY,0.7835,31-40,5-10y,Medium,28.03034791592449,1.2015622003712303,-0.10289999999999999,0,Mature,Medium,None,3
192,60,4.96,2,4593.908917255363,1,0,0.1122013370031885,0,1,0,1,3,0.7274093279950751,343.86526607282406,t2,STAY,0.9802,SPLIT,0.3666,51-60,2-5y,Low,30.833660401100957,1.2637046639975376,-0.6135999999999999,1,Mature,Medium,None,2
2942,80,1.92,4,11535.29543637169,0,1,0.6078073031692058,1,0,0,0,2,0.261720307,2363.136594692187,t2,STAY,0.9774,STAY,0.8874,60+,0-2y,Low,28.78234219095076,0.5308601535,-0.09000000000000008,0,Senior,Medium,None,2
3598,55,9.01,6,17469.555116873624,1,0,0.745701084,2,0,1,0,1,0.1370392351309008,4318.573732623558,t1,STAY,1.0,STAY,0.7745,51-60,5-10y,Medium,26.6237103252,0.2685196175654504,-0.22550000000000003,0,Mature,Medium,None,1
218,24,3.76,7,50124.50407256874,1,1,0.9057710806531298,4,0,0,1,3,0.4477932189470527,2279.267162728324,t1,STAY,0.8619,STAY,0.933,18-30,2-5y,VeryHigh,21.071731324195937,0.8238966094735265,0.07110000000000005,0,Young,High,None,1
725,70,3.3,1,26524.455222447305,0,0,0.4722087672760295,1,0,1,1,2,0.4719293063515501,301.38919168751926,t0,SPLIT,0.4228,STAY,0.7691,60+,2-5y,High,27.54166263018281,0.6359646531757751,0.3463,1,Senior,Medium,None,0
1036,67,7.57,3,18617.06095536373,0,0,0.4881317086178137,2,0,1,0,3,0.4979555689540897,1600.516056626976,t3,STAY,0.8038,STAY,0.9897,60+,5-10y,Medium,25.346439512585345,0.848977784477045,0.18590000000000007,0,Senior,Medium,None,3
387,22,10.33,1,28383.497891917144,1,1,0.7442325322062543,2,0,1,0,1,0.4087385940794592,3502.140874573733,t1,STAY,0.9132,STAY,0.7796,18-30,10+y,High,24.623269759661877,0.4043692970397296,-0.13360000000000005,0,Young,Medium,None,1
2954,47,16.54,7,12902.872171046309,1,1,0.4614636281375869,1,0,-1,1,0,0.6715387185087272,13291.552780623992,t1,STAY,0.8226,STAY,1.0,41-50,10+y,Low,29.938439088441278,0.3357693592543636,0.1774,0,Family,Medium,None,1
604,27,4.15,3,7135.640253663845,0,0,0.8538984354394157,0,0,-1,0,2,0.7433389545882381,1602.354454493371,t1,STAY,0.8879,STAY,0.8509,18-30,2-5y,Low,31.456169530631826,0.771669477294119,-0.03700000000000003,0,Young,Medium,None,1
4851,80,4.29,6,11249.318567353004,1,1,0.7334868474175121,3,0,1,1,2,0.5659180018506083,1795.0301491140413,t0,LEAVE,0.0982,STAY,0.9501,60+,2-5y,Low,23.620046054225256,0.6829590009253041,0.8519,1,Senior,Medium,None,0
2016,39,4.35,2,31370.967662838517,0,0,0.3788383298823569,0,0,0,1,1,0.3576806249788283,7817.470215714103,t3,STAY,0.9109,STAY,1.0,31-40,2-5y,High,30.913651498964708,0.3788403124894142,0.08909999999999996,0,Mature,Medium,None,3
2365,68,6.88,4,10565.29446921643,1,1,0.9368577012170926,2,0,-1,0,3,0.5777668325533247,4428.110048,t2,STAY,0.8611,STAY,0.893,60+,5-10y,Low,25.88105731036513,0.8888834162766625,0.03190000000000004,0,Senior,Medium,None,2
1569,78,12.59,4,11019.263225908197,0,1,0.6078874606670871,1,0,-1,1,0,0.5900439373874661,1179.3077373716978,t0,STAY,0.8352,STAY,0.9976,60+,10+y,Low,28.782366238200126,0.29502196869373304,0.1624,0,Senior,Medium,None,0
4414,66,0.94,1,24629.988819701975,1,1,0.94021762,0,0,-1,0,5,0.4277512483552689,855.5125792371925,t0,SPLIT,0.6893,SPLIT,0.3949,60+,0-2y,High,30.682065286,1.2138756241776345,-0.29440000000000005,0,Senior,Medium,None,0
700,24,4.36,4,7789.3029644032285,0,1,0.4316768048608455,0,0,0,1,3,0.1857992417497795,469.02955837387816,t0,STAY,1.0,STAY,0.8831,18-30,2-5y,Low,31.729503041458255,0.6928996208748899,-0.1169,0,Young,Medium,None,0
4017,36,6.98,5,10372.720348331142,0,1,0.8358597473157424,4,0,-1,0,2,0.5228465495089052,4420.070007845035,t0,STAY,0.9545,STAY,0.8952,31-40,5-10y,Low,20.250757924194723,0.6614232747544526,-0.05930000000000002,0,Mature,Medium,None,0
1768,49,4.11,5,45247.96885649198,1,0,0.7900100260516777,3,0,0,1,2,0.4436082439001113,899.6896142439033,t2,STAY,0.8586,STAY,0.943,41-50,2-5y,VeryHigh,23.237003007815503,0.6218041219500556,0.08439999999999992,0,Family,Medium,None,2
743,60,3.23,7,68976.53528376383,0,0,0.8890358670143345,2,0,1,1,2,0.8110489971151469,4133.0849962607945,t2,STAY,0.8769,STAY,0.9151,51-60,2-5y,VeryHigh,27.0667107601043,0.8055244985575735,0.03820000000000001,0,Mature,High,None,2
3431,34,2.62,2,93740.26564,1,0,0.8668197755308873,1,0,0,0,2,0.5931103805038437,1238.8971260798282,t2,STAY,1.0,STAY,0.8,31-40,2-5y,VeryHigh,28.060045932659268,0.6965551902519218,-0.19999999999999996,0,Family,Medium,None,2
426,31,7.35,4,32320.477790130335,1,1,0.4005372239835372,1,0,0,0,4,0.6251295993387151,17955.086546742124,t3,STAY,0.854,STAY,0.8242,31-40,5-10y,High,28.720161167195062,1.1125647996693577,-0.029799999999999938,0,Family,Medium,None,3
820,84,5.59,7,28037.724512348705,1,0,0.916995078,1,0,0,0,4,0.2596591027110255,4217.629275396941,t0,STAY,0.8614,STAY,0.8956,60+,5-10y,High,30.0750985234,0.9298295513555128,0.0341999999999999,0,Senior,Medium,None,0
3550,60,2.01,6,37216.81103883172,1,0,0.9830755198970442,1,1,-1,0,1,0.3792650757422193,7880.168117650519,t1,STAY,0.8549,STAY,0.9333,51-60,2-5y,High,29.694922655969116,0.6896325378711097,0.07840000000000003,0,Mature,Medium,None,1
1959,62,10.57,6,30740.115839020757,1,1,0.3995675959353748,2,0,1,1,0,0.8055179084445157,956.5732704115972,t2,STAY,1.0,STAY,0.8092,60+,10+y,High,26.519870278780612,0.4027589542222578,-0.19079999999999997,0,Mature,Medium,None,2
11,53,4.02,3,21974.88873616312,0,1,0.9111836472169882,3,0,1,0,3,0.4576033777721339,974.1248112,t2,STAY,1.0,STAY,0.9339,51-60,2-5y,Medium,22.473355094165097,0.828801688886067,-0.06610000000000005,0,Mature,Medium,None,2
1200,59,3.99,2,14065.75616100891,0,1,0.7998598083454715,0,0,0,0,2,0.207056693,5453.957811519763,t3,STAY,0.9086,STAY,0.7597,51-60,2-5y,Medium,31.03995794250364,0.5035283465,-0.14889999999999992,0,Mature,Medium,None,3
4626,43,3.29,6,37231.20748450944,0,1,0.4478177133285896,1,0,0,1,4,0.4800152218025919,1393.609830395976,t1,STAY,0.7705,STAY,0.9307,41-50,2-5y,High,29.53434531399858,1.040007610901296,0.1602,0,Mature,Medium,None,1
643,75,11.27,7,71338.75827197066,0,0,0.5644635355455452,1,0,1,1,3,0.3138185078062801,1785.2072748978287,t2,STAY,0.833,STAY,0.9771,60+,10+y,VeryHigh,29.969339060663664,0.7569092539031401,0.1441,0,Senior,High,None,2
2729,56,12.0,6,46605.65749263568,1,1,0.4151857300268144,1,0,-1,1,3,1.0,4446.190189861553,t2,STAY,0.88,STAY,0.9531,51-60,10+y,VeryHigh,29.524555719008045,1.1,0.07309999999999994,0,Mature,Medium,None,2
1895,26,9.28,5,30221.499918992853,1,0,0.3595629671758026,1,0,1,0,1,0.051883633,226.7588087231656,t2,STAY,0.8971,STAY,0.8691,18-30,5-10y,High,29.10786889015274,0.2259418165,-0.028000000000000025,0,Young,Medium,None,2
4568,65,3.26,2,28847.781834254125,1,1,0.8813824683586035,1,0,-1,1,1,0.5906255150501396,7670.089513551417,t2,SPLIT,0.7523,STAY,0.9693,60+,2-5y,High,28.06441474050758,0.4953127575250698,0.21700000000000008,1,Senior,Medium,None,2
3420,37,1.92,6,12723.985955423566,0,1,0.61456849,0,0,0,0,1,0.5466104636651896,1227.3018355938816,t0,STAY,0.8686,STAY,0.8893,31-40,0-2y,Low,32.584370547,0.4733052318325948,0.02069999999999994,0,Mature,Medium,None,0
2367,40,5.79,4,85588.97375108021,1,0,0.6761848122923155,2,0,1,1,0,0.3702712331367596,1217.1887667600286,t2,STAY,0.9194,STAY,0.8744,31-40,5-10y,VeryHigh,25.802855443687694,0.1851356165683798,-0.04500000000000004,0,Family,High,None,2
3953,66,8.53,4,12532.032462663134,1,1,0.1294472285114814,3,0,-1,0,3,0.2797265613418498,10793.599099556195,t2,STAY,0.7872,SPLIT,0.4583,60+,5-10y,Low,22.638834168553444,0.739863280670925,-0.3289,1,Senior,Medium,None,2
2821,54,3.52,6,68765.36353976988,1,1,0.798471676,3,0,1,1,3,0.4706192660889704,2721.081611374876,t2,STAY,0.9278,STAY,0.8401,51-60,2-5y,VeryHigh,23.6395415028,0.8353096330444854,-0.0877,0,Mature,High,None,2
4642,20,13.99,5,11070.791770301155,1,1,0.2492183918451985,1,0,1,0,2,0.488747922870503,489.0778284,t1,STAY,0.9164,STAY,0.8337,18-30,10+y,Low,29.07476551755356,0.6443739614352515,-0.0827,0,Young,Medium,None,1
1085,31,14.2,2,3038.231009392606,1,1,0.9075845762393469,0,0,1,0,2,0.7188939605937978,1030.7569684727634,t1,STAY,0.9448,STAY,0.8792,31-40,10+y,Low,31.072275372871804,0.7594469802968989,-0.06559999999999999,0,Family,Medium,None,1
3026,59,6.03,3,7586.293677015198,1,0,0.3469165472500222,3,0,-1,1,2,0.2396231770712346,4315.59353,t0,STAY,0.929,STAY,0.9044,51-60,5-10y,Low,22.30407496417501,0.5198115885356174,-0.024600000000000066,0,Mature,Medium,None,0
171,25,9.63,7,11705.36172894518,0,1,0.8718008037259896,1,0,0,1,1,0.7383605924956849,961.8994842490592,t3,STAY,0.8503,STAY,0.8918,18-30,5-10y,Low,30.061540241117797,0.5691802962478425,0.04150000000000009,0,Young,Medium,None,3
1852,34,10.73,1,7112.398727529119,1,1,0.3159657371970549,2,0,1,0,0,0.5368053443300191,2206.936523896945,t3,STAY,0.8488,STAY,0.8663,31-40,10+y,Low,24.494789721159115,0.26840267216500957,0.01749999999999996,0,Family,Low,None,3
4424,48,6.92,4,19541.47112002077,0,1,0.2241754513146469,2,0,0,1,1,0.6043480720639237,5294.901250357135,t1,STAY,0.9314,STAY,0.9139,41-50,5-10y,Medium,25.667252635394394,0.5021740360319619,-0.01749999999999996,0,Mature,Medium,None,1
4319,75,6.86,5,7085.354694058201,0,1,1.0,4,0,1,1,1,0.3008791815282537,1431.668240145263,t0,SPLIT,0.2735,STAY,0.9301,60+,5-10y,Low,20.3,0.3504395907641269,0.6566000000000001,1,Senior,Medium,None,0
2547,71,4.91,2,11252.184886372674,1,1,0.7964063921083022,2,0,1,1,0,0.562085272,14240.830532508806,t2,STAY,0.9292,STAY,0.913,60+,2-5y,Low,25.03892191763249,0.281042636,-0.016199999999999992,0,Senior,Medium,None,2
1886,30,3.98,6,7566.135606976958,1,0,0.5302377087634232,3,0,1,1,1,0.4265586697056464,890.6566954947336,t3,STAY,0.7608,STAY,1.0,18-30,2-5y,Low,23.559071312629026,0.4132793348528232,0.23919999999999997,0,Family,Medium,None,3
1707,83,8.97,5,36564.374098360975,0,1,0.5350083252279106,0,0,1,1,1,0.4572184623173234,3183.5442770902796,t1,STAY,1.0,STAY,0.8601,60+,5-10y,High,32.16050249756837,0.4286092311586617,-0.13990000000000002,0,Senior,Medium,None,1
2964,22,4.32,6,42327.41346036757,1,0,0.98288963,0,1,-1,1,3,0.6546548575850668,1250.1125089602594,t3,STAY,1.0,STAY,0.8721,18-30,2-5y,VeryHigh,32.694866889000004,1.2273274287925335,-0.1279,0,Young,Medium,None,3
2466,31,5.0,6,48525.49239666285,0,0,0.5438333009736985,4,0,1,1,4,0.9056373433861348,1022.954934210455,t3,LEAVE,0.059,STAY,1.0,31-40,2-5y,VeryHigh,20.56314999029211,1.2528186716930674,0.9410000000000001,1,Mature,Medium,None,3
2606,68,3.91,7,8996.559409879248,0,0,0.8901040155273293,2,0,1,0,3,0.2836791022731136,2544.8608809170332,t3,STAY,0.8976,STAY,0.8548,60+,2-5y,Low,27.0670312046582,0.7418395511365569,-0.04279999999999995,0,Senior,Medium,None,3
356,84,3.18,6,26429.41940533717,0,0,0.8965901579348743,1,0,1,1,1,0.1380370257307415,2818.6492461307566,t3,STAY,0.9426,STAY,0.9809,60+,2-5y,High,29.668977047380462,0.26901851286537076,0.0383,0,Senior,Medium,None,3
1101,50,1.68,2,15584.960298648237,0,0,0.9462663658367428,0,1,1,0,2,0.427153028173635,1053.812027813535,t3,STAY,1.0,STAY,0.829,41-50,0-2y,Medium,31.083879909751023,0.9135765140868175,-0.17100000000000004,0,Mature,Medium,None,3
3414,24,3.69,1,50528.99369678892,1,1,0.6851079186191414,4,0,1,1,0,1.0,2701.835414055913,t1,STAY,0.8823,STAY,0.94,18-30,2-5y,VeryHigh,18.605532375585742,0.5,0.057699999999999974,0,Young,Medium,None,1
245,60,8.71,4,14101.90634236682,1,0,0.6014938208900489,1,0,1,1,0,0.6660095343005407,3804.893640167304,t2,STAY,0.8716,STAY,0.8078,51-60,5-10y,Medium,28.780448146267016,0.33300476715027033,-0.06380000000000008,0,Mature,Medium,None,2
3937,53,3.11,7,127801.05144855542,1,0,0.5836902162587084,2,1,1,1,2,0.1264077792819351,5088.016284660832,t0,LEAVE,0.0,STAY,0.9179,51-60,2-5y,VeryHigh,26.975107064877612,0.7632038896409675,0.9179,1,Mature,High,None,0
3304,36,6.73,4,9326.829725072652,1,1,0.9001836938331169,1,0,-1,1,0,0.4484258355584178,1376.2349444353497,t3,SPLIT,0.3866,SPLIT,0.5462,31-40,5-10y,Low,28.870055108149934,0.2242129177792089,0.15960000000000002,0,Family,Medium,None,3
2142,76,3.89,2,110937.42697174396,0,1,0.7131740315041171,4,0,1,1,1,0.7439249392098757,813.6686201019606,t2,STAY,0.9796,STAY,0.8522,60+,2-5y,VeryHigh,19.013952209451237,0.5719624696049379,-0.12740000000000007,0,Senior,Medium,None,2
283,62,9.6,6,6038.336646315452,1,1,0.615356599,3,1,1,1,1,0.635788973,885.2142212889868,t3,STAY,0.8444,STAY,0.978,60+,5-10y,Low,23.5846069797,0.8178944865,0.13359999999999994,0,Mature,Medium,None,3
562,20,11.24,5,66164.00378,0,0,0.2161507428389259,1,0,0,0,4,0.1192876001326168,634.4626354138846,t1,SPLIT,0.6565,SPLIT,0.5341,18-30,10+y,VeryHigh,29.064845222851677,0.8596438000663085,-0.12239999999999995,0,Young,High,None,1
2597,51,3.41,3,26149.36164,0,1,0.5044715038693987,0,0,0,1,3,0.600144112,1004.472936191996,t3,STAY,1.0,STAY,0.8256,51-60,2-5y,High,31.35134145116082,0.9000720560000001,-0.1744,0,Mature,Medium,None,3
594,83,2.84,3,78643.52489,0,1,0.6623372037836297,1,0,1,1,3,0.4451528019680855,319.50699391866664,t3,STAY,0.8241,STAY,1.0,60+,2-5y,VeryHigh,28.39870116113509,0.8225764009840428,0.17589999999999995,0,Senior,High,None,3
2395,49,5.46,1,44468.09084226236,1,1,0.9492617839419336,3,0,0,1,5,0.7860473980059874,1624.2276747362034,t3,STAY,0.8035,STAY,0.8031,41-50,5-10y,VeryHigh,21.68477853518258,1.3930236990029936,-0.00039999999999995595,0,Family,Medium,None,3
3972,80,12.41,2,20190.354522407935,1,0,0.7504890537110522,2,0,0,1,4,0.5579238116649593,620.9107375,t3,STAY,0.8946,STAY,0.8375,60+,10+y,Medium,25.025146716113316,1.0789619058324798,-0.05709999999999993,0,Senior,Medium,None,3
2637,40,9.07,2,4057.428781126734,0,1,0.2338118378832274,0,0,0,0,1,0.5610333579283123,511.46997659671865,t0,STAY,0.9587,STAY,0.8125,31-40,5-10y,Low,30.87014355136497,0.4805166789641562,-0.1462,0,Mature,Medium,None,0
283,62,9.6,6,6038.336646315452,1,1,0.615356599,3,1,1,1,1,0.635788973,885.2142212889868,t1,STAY,0.8572,STAY,0.8816,60+,5-10y,Low,23.5846069797,0.8178944865,0.02440000000000009,0,Mature,Medium,None,1
346,35,2.44,1,3623.315974433624,1,0,1.0,1,0,1,1,1,0.3910033748662613,1742.7683513646527,t2,STAY,0.8421,STAY,0.7631,31-40,2-5y,Low,27.7,0.39550168743313063,-0.07899999999999996,0,Family,Low,None,2
1266,20,7.58,1,23043.996152271757,0,0,0.1116675644337013,1,0,-1,0,1,0.7378329244529311,2422.392911474371,t2,STAY,1.0,STAY,0.8494,18-30,5-10y,High,27.43350026933011,0.5689164622264655,-0.15059999999999996,0,Young,Medium,None,2
3384,79,8.74,5,15266.350945327633,1,0,0.4977245564629542,2,0,1,0,1,0.463245707,613.8354207920763,t2,STAY,0.875,STAY,0.8878,60+,5-10y,Medium,26.149317366938888,0.4316228535,0.012800000000000034,0,Senior,Medium,None,2
3852,21,11.23,6,20579.223532187196,1,0,0.4820927013309454,2,0,-1,1,2,0.2537901694088158,1152.0878735170213,t1,STAY,0.784,STAY,0.9118,18-30,10+y,Medium,26.544627810399284,0.5268950847044079,0.12780000000000002,0,Young,Medium,None,1
1459,35,5.74,7,10660.656165771394,0,1,0.042359418,1,0,0,1,2,0.1632313009923869,1617.8412118385806,t3,STAY,0.8389,STAY,0.8148,31-40,5-10y,Low,29.8127078254,0.4816156504961935,-0.02410000000000001,0,Mature,Medium,None,3
1954,49,9.38,3,27256.59822045571,0,1,0.2019349309839664,3,1,-1,0,2,0.3667857642804725,353.85437301498206,t0,STAY,0.9286,STAY,0.8695,41-50,5-10y,High,22.26058047929519,0.8833928821402361,-0.05909999999999993,0,Mature,Medium,None,0
4935,43,6.66,6,22299.58161455727,1,0,0.2729790684266591,2,0,1,0,3,0.4659487731157271,3328.2747364356437,t1,STAY,0.8573,STAY,0.8218,41-50,5-10y,Medium,26.481893720528,0.8329743865578636,-0.035499999999999976,0,Family,Medium,None,1
1016,74,3.09,2,41199.46432790993,0,1,0.6630939554443317,1,1,0,1,4,0.911490585896204,12615.836468056494,t3,STAY,0.891,STAY,0.918,60+,2-5y,VeryHigh,27.9989281866333,1.5557452929481022,0.027000000000000024,0,Senior,Medium,None,3
4303,26,3.77,5,33039.08108772598,1,1,0.6368072847514022,4,0,1,0,2,0.4841600043514617,1871.0791252488652,t2,STAY,0.8604,STAY,0.8701,18-30,2-5y,High,20.19104218542542,0.6420800021757309,0.009699999999999931,0,Young,Medium,None,2
4639,59,6.33,5,7169.486608789821,1,0,0.077784363,1,0,0,0,2,0.3494471695486133,1245.4973712295032,t3,STAY,0.8909,SPLIT,0.276,51-60,5-10y,Low,29.023335308900002,0.5747235847743066,-0.6149,1,Mature,Medium,None,3
2182,34,1.4,2,38386.08957223485,1,0,1.0,2,0,-1,0,2,0.5942600277468895,12276.817142610564,t0,STAY,0.908,STAY,0.9789,31-40,0-2y,High,25.1,0.6971300138734448,0.07089999999999996,0,Family,Medium,None,0
